Name,Address,Type,WorkingHour,Latitude,Longitude
ATM Bệnh viện đa khoa huyện Đan Phượng,"Thị trấn Phùng, Đan Phượng, Hà Nội",,<p>Hoạt động 247</p>,21.08756,105.67108
CRM PGD Đan Phượng,"Km 21 Quốc Lộ 32, thị trấn Phùng, huyện Đan Phượng, Hà Nội.",,<p>Hoạt động 247</p>,21.58060,104.65359
CRM PGD Trung Văn,"Tầng 1, tòa nhà HH2 Bắc Hà, số 15 phố Tố Hữu, phường Nhân Chính, quận Thanh Xuân, Hà Nội.",,<p>Hoạt động 247</p>,20.99905,105.79509
ATM Tòa nhà Viettel Thanh Hóa,"Đại lộ Lê Lợi, phường Đông Hương, Thanh Hoá",,<p>Hoạt động 247</p>,19.83713,105.80053
ATM Đoàn an điều dưỡng 296 ,"Số 52 Đường Nguyễn Du, phường Bắc Sơn, thị xã Sầm Sơn, Thanh Hoá",,<p>Hoạt động 247</p>,19.77904,105.91186
ATM Lữ đoàn 368,"Khu phố 6 phường Ngọc Trạo, Bỉm Sơn, Thanh Hóa",,<p>Hoạt động 247</p>,20.09692,105.85974
ATM Sư đoàn 390,"Khu phố 13, phường Ngọc Trạo, thị xã Bỉm Sơn, Thanh Hóa",,<p>Hoạt động 247</p>,20.07839,105.82523
ATM Bộ chỉ huy Bộ đội Biên phòng tỉnh Thanh Hóa,"Số 31 Cột Cờ, phường Tân Sơn, Thanh Hoá",,<p>Hoạt động 247</p>,19.80771,105.77206
ATM Sư đoàn 341,"Đông Tân, Đông Sơn, Thanh Hoá",,<p>Hoạt động 247</p>,19.80778,105.74107
ATM Công ty TCE JEANS,"Thôn 1 Lê Lợi, xã Hoằng Đồng, huyện Hoằng Hoá, Thanh Hoá",,<p>Hoạt động 247</p>,19.83588,105.85071
CRM CN Thanh Hóa,"Số 54-56-60 Trần Phú, phường Điện Biên, Thanh Hóa",,<p>Hoạt động 247</p>,19.80988,105.77694
ATM Nhà máy Z111,"Số 284 đường Bà Triệu, phường Đông Thọ, Thanh Hoá",,<p>Hoạt động 247</p>,19.82864,105.77262
ATM Công ty khoáng sản Đại Dương,"Xã Trường Lâm,huyện Tĩnh Gia,Thanh Hóa",,<p>Hoạt động 247</p>,19.31588,105.81664
CRM PGD Nghi Sơn,"Số nhà 96-98 đường Đào Duy Từ, tiểu khu 5, phường Hải Hòa, thị xã Nghi Sơn, Thanh Hóa",,<p>Hoạt động 247</p>,19.44600,105.77843
ATM Công ty TNHH InovGreen Thanh Hóa,"Khu công nghiệp số 1, khu kinh tế Nghi Sơn, phường Mai Lâm, thị xã Nghi Sơn, Thanh Hoá",,<p>Hoạt động 247</p>,19.40016,105.75294
ATM Trung đoàn 923,"Sao Vàng, Thọ Xuân, Thanh Hóa",,<p>Hoạt động 247</p>,19.88807,10546241
CRM PGD Lam Sơn,"Tiểu khu 6, Thị trấn Lam Sơn, huyện Thọ Xuân, Thanh Hóa",,<p>Hoạt động 247</p>,19.89934,105.40695
ATM Công ty cổ phần An Hưng,"Khu công nghiệp Hòa Hiệp, xã Hòa Hiệp Nam, Đông Hòa, Phú Yên",,<p>Hoạt động 247</p>,13.01427,109.36217
ATM Trung đoàn Không quân 910,"Thôn Phước Lâm, xã Hòa Hiệp Bắc, huyện Đông Hòa, Phú Yên",,<p>Hoạt động 247</p>,13.03183,109.33888
CRM Bưu điện tỉnh Phú Yên,"Đại lộ Hùng Vương, xã Bình Kiến, Tuy Hòa, Phú Yên",,<p>Hoạt động 247</p>,13.08771,109.30712
ATM Bộ chỉ huy Quân sự tỉnh Bến Tre,"Ấp 3, xã Sơn Đông, thành phố Bến Tre, Bến Tre",,<p>Hoạt động 247</p>,10.26314,106.33751
CRM CN Bến Tre,"Thửa đất số 266, tờ bản đồ số 38, phường Phú Khương, thành phố Bến Tre, Bến Tre",,<p>Hoạt động 247</p>,10.24960,106.37328
ATM Công ty TNHH Tỷ Bách ," Lô D khu công nghiệp Bình Minh, ấp Mỹ Hưng 2, xã Mỹ Hòa, thị xã Bình Minh, Vĩnh Long",,<p>Hoạt động 247</p>,10.03820,105.82392
CRM CN Vĩnh Long,"Số 1D - 1E đường Hoàng Thái Hiếu, phường 1, thành phố Vĩnh Long, Vĩnh Long.",,<p>Hoạt động 247</p>,10.25516,105.97311
ATM Công ty TNHH Thiết Lập ,"Lô A3 khu công nghiệp Hòa Phú, huyện Long Hồ, Vĩnh Long",,<p>Hoạt động 247</p>,10.17898,105.93483
ATM Bộ chỉ huy Quân sự tỉnh Vĩnh Long,"Số 16A/7 Phan Văn Đáng, ấp Tân An, xã Tân Hạnh, huyện Long Hồ, Vĩnh Long",,<p>Hoạt động 247</p>,10.51566,106.03431
ATM Đại học Lâm Nghiệp,"Thị trấn Xuân Mai, huyện Chương Mỹ, Hà Nội",,<p>Hoạt động 247</p>,20.91197,105.57692
ATM Trung đoàn 102,"Xã Phú Mãn, huyện Quốc Oai, Hà Nội",,<p>Hoạt động 247</p>,20.95963,105.53430
ATM Điện lực Chương Mỹ,"Số 38 Yên Sơn, Thuỵ Hương, Chương Mỹ, Hà Nội",,<p>Hoạt động 247</p>,20.91559,105.70137
ATM Kho J106,"Xã Thủy Xuân Tiên, huyện Chương Mỹ, Hà Nội",,<p>Hoạt động 247</p>,20.88891,105.58350
ATM Công ty Eland Việt Nam,"Số 76/28 đường Nguyễn Thị Nê, ấp Phú Mỹ, xã Phú Hòa Đông, huyện Củ Chi, Hồ Chí Minh",,<p>Hoạt động 247</p>,11.02031,106.55466
ATM Công ty Impulse Fashion Việt Nam,"Số 1482 tỉnh Lộ 8, xã Tân Thạnh Đông, huyện Củ Chi, Hồ Chí Minh",,<p>Hoạt động 247</p>,10.98288,106.59045
CRM CN Củ Chi ,"Thửa đất số 71 và 72, tờ bản đồ số 19, thị trấn Củ Chi, huyện Củ Chi, Hồ Chí Minh",,<p>Hoạt động 247</p>,10.97177,106.48405
ATM Bộ chỉ huy Quân sự tỉnh Trà Vinh,"Đường Nguyễn Thị Minh Khai, phường 7, Trà Vinh",,<p>Hoạt động 247</p>,9.92684,106.32877
CRM CN Trà Vinh,"Số TRV-PG2-05, TRV-PG2-05A, TRV-PG2-06, khóm 3, phường 2, Trà Vinh",,<p>Hoạt động 247</p>,9.93554,106.33758
ATM/CRM CN Sở Giao Dịch 3,"Tòa nhà MB, số 21 Cát Linh, Đống Đa, Hà Nội",,<p>Hoạt động 247</p>,21.02868,105.83089
ATM PGD Nhơn Trạch ,"Lô B-1, B-2, B-3, khu dân cư Thăng Long Home Hiệp Phước, đường TL25B, ấp 3, xã Hiệp Phước, huyện Nhơn Trạch, Đồng Nai",,<p>Hoạt động 247</p>,10.73917,106.95343
ATM Công ty TNHH Đức Toàn,"KTT Nhơn Hội, thành phố Quy Nhơn, tỉnh Bình Định",,<p>Hoạt động 247</p>,13.831289,109.269507
CRM PGD Hoàng Mai,"Khu chung cư @Homes, ô đất C11-ODK4, phường Yên Sở, quận Hoàng Mai, Hà Nội ",,<p>Hoạt động 247</p>,20.97353,105.87210
CRM PGD Yên Viên,"Số 467 đường Hà Huy Tập, thị trấn Yên Viên, huyện Gia Lâm, Hà Nội",,<p>Hoạt động 247</p>,21.09556,105.92298
CRM PGD Trần Hưng Đạo ,"Tòa nhà số 03 phố Lương Yên ""Sun Grand City Ancora Residence"", phường Bạch Đằng, quận Hai Bà Trưng, Hà Nội ",,<p>Hoạt động 247</p>,21.01148,105.86341
ATM Bộ tư lệnh Bảo vệ Lăng Chủ tịch Hồ Chí Minh,"Số 18A Lê Hồng Phong, Điện Biên, Ba Đình, Hà Nội",,<p>Hoạt động 247</p>,21.03466,105.83365
CRM CN Gia Lai,"Số 08 Lê Lai, phường Tây Sơn, Pleiku, Gia Lai.",,<p>Hoạt động 247</p>,13.97937,107.99890
ATM Bênh viện Tâm Anh - Hồ Chí Minh,"Số 2B đường Phổ Quang, phường 2, quận Tân Bình, Hồ Chí Minh",,<p>Hoạt động247</p>,10.80358,106.66628
ATM Than Khánh Hòa - Thái Nguyên,"Xã Sơn Cẩm, huyện Phú Lương, Thái Nguyên",,<p>Hoạt động 247</p>,21.64713,105.78469
CRM PGD Tân Phú,"Số 835 – 837 đường Lũy Bán Bích, phường Tân Thành, quận Tân Phú, Hồ Chí Minh",,<p>Hoạt động 247</p>,10.78901,106.63691
CRM PGD Phú Xuân,"Số 2049 Huỳnh Tấn Phát, khu phố 6, thị trấn Nhà Bè, huyện Nhà Bè, Hồ Chí Minh",,<p>Hoạt động 247</p>,11.06877,106.71550
ATM Ban chỉ huy Quân sự huyện Thanh Trì,"Số 67 đường Cổ Điển, Văn Điển, Thanh Trì, Hà Nội",,<p>Hoạt động 247</p>,20.94215,105.84635
CRM PGD Quận 10,"Số 327-329 Tô Hiến Thành, phường 13, quận 10, Hồ Chí Minh.",,<p>Hoạt động 247</p>,10.77934,106.66505
CRM PGD Nguyễn Công Chứ,"Số 307 - 309 - 311 đường Nguyễn Công Trứ, phường Bích Đào, Ninh Bình",,<p>Hoạt động 247</p>,20.24718,105.98624
ATM Sư đoàn 9,"Xã Phước Vĩnh An, huyện Củ Chi, Hồ Chí Minh",,<p>Hoạt động 247</p>,10.99797,106.51120
CRM PGD Võ Nguyên Giáp,"Khu dự án đô thị Ven sông Lạch Tray, phường Vĩnh Niệm, quận Lê Chân, Hải Phòng.",,<p>Hoạt động 247</p>,20.82482,106.69268
ATM Trường Cao đẳng Công nghiệp Quốc phòng,"Phường Thanh Vinh, thị xã Phú Thọ, Phú Thọ",,<p>Hoạt động 247</p>,21.42154,105.18932
CRM PGD Đền Hùng,"Trạm khách T44, quân Khu II, khu 1, phường Vân Phú, thành phố Việt Trì, Phú Thọ",,<p>Hoạt động 247</p>,21.36311,105.34968
ATM UBND Xã Mỹ An,"Tỉnh lộ 944, ấp Mỹ Trung, xã Mỹ An, huyện Chợ Mới, An Giang",,<p>Hoạt động 247</p>,10.449784,105.532111
ATM Công ty may Tuyên Quang LGG,"Km 13, tổ 11, phường Đội Cấn, Tuyên Quang",,<p>Hoạt động 247</p>,21.71719,105.22843
ATM Nhà máy Z183,"Xã Minh Quán, huyện Trấn Yên, Yên Bái",,<p>Hoạt động 247</p>,21.77266,104.84675
CRM PGD Hạ Long,"Số 328, tổ 1B, khu 6A, phường Hồng Hải, Hạ Long, Quảng Ninh",,<p>Hoạt động 247</p>,20.95179,107.10550
ATM Bưu điện huyện Đồng Phú,"Khu phố Tân An, thị trấn Tân Phú, huyện Đồng Phú, Bình Phước",,<p>Hoạt động 247</p>,11.45048,106.87151
CRM PGD Bình Long,"Thửa đất số 204, Tờ bản đồ 35, khu phố Phú Trung, phường An Lộc, thị xã Bình Long, Bình Phước",,<p>Hoạt động 247</p>,11.65106,106.60798
ATM Công ty Thiết bị Điện ,"Khu công nghiệp Long Đức, xã Long Đức, huyện Long Thành, Đồng Nai",,<p>Hoạt động 247</p>,10.84326,106.97775
ATM Bưu điện thành phố Đà Lạt,"Số 2A Lê Đại Hành, phường 1, Đà Lạt, Lâm Đồng",,<p>Hoạt động 247</p>,11.94102,108.43698
CRM PGD Phan Chu Trinh,"Số 15 khu nhà ở TM, đường Phan Chu Trinh, phường Điện Biên, Thanh Hóa",,<p>Hoạt động 247</p>,19.81194,105.77476
CRM PGD AN Nhơn,"Số 86-88 Nguyễn Gia Tự, phường Bình Định, thị xã An Nhơn, tỉnh Bình Định",,<p>Hoạt động 247</p>,13.888665,109.117665
